(2014-08-13 11:45:08,619) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 18:23:43,878) INFO   [AbstractPoolBackedDataSource.getPoolManager():462] - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 5, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> true, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge0wc931lem39vgwh1c2|4066a7f5, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge0wc931lem39vgwh1c2|4066a7f5, idleConnectionTestPeriod -> 0, initialPoolSize -> 10, jdbcUrl -> jdbc:mysql://localhost:3306/alfred-clound?useUnicode=true&characterEncoding=UTF-8&autoReconnect=true&failOverReadOnly=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 7200, maxIdleTimeExcessConnections -> 1800, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 10, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
(2014-08-13 18:23:46,762) INFO   [ContextLoader.initWebApplicationContext():302] - Root WebApplicationContext: initialization completed in 5029 ms
(2014-08-13 18:23:46,883) INFO   [FrameworkServlet.initServletBean():444] - FrameworkServlet 'SpringMVC': initialization started
(2014-08-13 18:23:46,891) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing WebApplicationContext for namespace 'SpringMVC-servlet': startup date [Wed Aug 13 18:23:46 CST 2014]; parent: Root WebApplicationContext
(2014-08-13 18:23:46,896) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from ServletContext resource [/WEB-INF/SpringMVC-servlet.xml]
(2014-08-13 18:23:47,126) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@e037a1a: defining beans [loginController,pushServer,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0,mappingJacksonHttpMessageConverter,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@3cbbad22
(2014-08-13 18:23:47,471) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start] onto handler 'loginController'
(2014-08-13 18:23:47,471) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start.*] onto handler 'loginController'
(2014-08-13 18:23:47,472) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start/] onto handler 'loginController'
(2014-08-13 18:23:47,472) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1] onto handler 'loginController'
(2014-08-13 18:23:47,472) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1.*] onto handler 'loginController'
(2014-08-13 18:23:47,472) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1/] onto handler 'loginController'
(2014-08-13 18:23:47,473) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}] onto handler 'loginController'
(2014-08-13 18:23:47,473) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}.*] onto handler 'loginController'
(2014-08-13 18:23:47,473) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}/] onto handler 'loginController'
(2014-08-13 18:23:47,473) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}] onto handler 'loginController'
(2014-08-13 18:23:47,474) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}.*] onto handler 'loginController'
(2014-08-13 18:23:47,474) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}/] onto handler 'loginController'
(2014-08-13 18:23:47,561) INFO   [FrameworkServlet.initServletBean():463] - FrameworkServlet 'SpringMVC': initialization completed in 678 ms
(2014-08-13 18:24:16,382) INFO   [WebSocketServerHandler.handleWebSocketFrame():162] - [id: 0x0040942d, /127.0.0.1:58879 => /127.0.0.1:8085] received {type:0,restId:19,revenueId:1}
(2014-08-13 18:24:54,923) INFO   [WebSocketServerHandler.handleWebSocketFrame():162] - [id: 0x0040942d, /127.0.0.1:58879 => /127.0.0.1:8085] received {type:'-2'}
(2014-08-13 18:25:05,936) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 18:25:06,063) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing Root WebApplicationContext: startup date [Wed Aug 13 18:25:06 CST 2014]; root of context hierarchy
(2014-08-13 18:25:06,141) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from class path resource [applicationContext.xml]
(2014-08-13 18:25:07,025) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/jdbc.properties]
(2014-08-13 18:25:07,026) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/config.properties]
(2014-08-13 18:25:07,215) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@27aa1558: defining beans [propertyHolder,dataSource,jdbcTemplate,transactionManager,sqlSessionFactory,sqlSessionTemplate,org.mybatis.spring.mapper.MapperScannerConfigurer#0,pushServer,bohHoldSettlementService,companyService,happyHourService,happyHourWeekService,inventoryMaterialStockService,inventoryRawMaterialService,inventoryRecipeMaterialService,inventorySupplierService,itemCategoryService,itemDetailService,itemHappyHourService,itemMainCategoryService,itemModifierService,modifierService,orderDetailService,orderService,paymentSettlementService,placesService,printerGroupService,printerService,receiveMsgLogService,reportDaySalesService,reportDayTaxService,reportHourlyService,reportPluDayItemService,reportPluDayModifierService,restaurantService,revenueCenterService,roundAmountService,roundRuleService,settlementRestaurantService,tablesService,taxService,userPermissionService,userRestaurantService,userService,userTimeSheetService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,org.springframework.context.annotation.internalAsyncAnnotationProcessor,org.springframework.context.annotation.internalScheduledAnnotationProcessor,bohHoldSettlementMapper,cardsSettlementMapper,cashInOutMapper,companyMapper,happyHourMapper,happyHoursDetailsMapper,happyHourTblMapper,happyHourWeekMapper,inventoryMaterialStockMapper,inventoryRawMaterialMapper,inventoryRecipeMaterialMapper,inventorySupplierMapper,itemCategoryMapper,itemDetailMapper,itemHappyHourMapper,itemMainCategoryMapper,itemModifierMapper,modifierMapper,netsSettlementMapper,nonChargableSettlementMapper,orderBillMapper,orderDetailMapper,orderDetailTaxMapper,orderMapper,orderModifierMapper,orderSplitMapper,paymentMapper,paymentSettlementMapper,permissionMapper,placesMapper,printerGroupMapper,printerMapper,receiveMsgLogMapper,reportDaySalesMapper,reportDayTaxMapper,reportHourlyMapper,reportPluDayItemMapper,reportPluDayModifierMapper,restaurantMapper,revenueCenterMapper,roundAmountMapper,roundRuleMapper,settlementRestaurantMapper,tablesMapper,taxCategoryMapper,taxMapper,userMapper,userPermissionMapper,userRestaurantMapper,userTimeSheetMapper,voidSettlementMapper,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; root of factory hierarchy
(2014-08-13 18:25:07,236) INFO   [MLog.<clinit>():80] - MLog clients using log4j logging.
(2014-08-13 18:25:07,359) INFO   [C3P0Registry.banner():204] - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
(2014-08-13 18:25:08,099) INFO   [AbstractPoolBackedDataSource.getPoolManager():462] - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 5, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> true, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge0wc931lenw7b1ccgzcb|194cb4d6, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge0wc931lenw7b1ccgzcb|194cb4d6, idleConnectionTestPeriod -> 0, initialPoolSize -> 10, jdbcUrl -> jdbc:mysql://localhost:3306/alfred-clound?useUnicode=true&characterEncoding=UTF-8&autoReconnect=true&failOverReadOnly=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 7200, maxIdleTimeExcessConnections -> 1800, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 10, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
(2014-08-13 18:25:10,957) INFO   [ContextLoader.initWebApplicationContext():302] - Root WebApplicationContext: initialization completed in 5016 ms
(2014-08-13 18:25:11,080) INFO   [FrameworkServlet.initServletBean():444] - FrameworkServlet 'SpringMVC': initialization started
(2014-08-13 18:25:11,083) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing WebApplicationContext for namespace 'SpringMVC-servlet': startup date [Wed Aug 13 18:25:11 CST 2014]; parent: Root WebApplicationContext
(2014-08-13 18:25:11,086) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from ServletContext resource [/WEB-INF/SpringMVC-servlet.xml]
(2014-08-13 18:25:11,288) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@1618200b: defining beans [loginController,pushServer,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0,mappingJacksonHttpMessageConverter,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@27aa1558
(2014-08-13 18:25:11,660) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start] onto handler 'loginController'
(2014-08-13 18:25:11,660) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start.*] onto handler 'loginController'
(2014-08-13 18:25:11,661) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start/] onto handler 'loginController'
(2014-08-13 18:25:11,662) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1] onto handler 'loginController'
(2014-08-13 18:25:11,662) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1.*] onto handler 'loginController'
(2014-08-13 18:25:11,662) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1/] onto handler 'loginController'
(2014-08-13 18:25:11,662) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}] onto handler 'loginController'
(2014-08-13 18:25:11,662) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}.*] onto handler 'loginController'
(2014-08-13 18:25:11,663) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}/] onto handler 'loginController'
(2014-08-13 18:25:11,663) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}] onto handler 'loginController'
(2014-08-13 18:25:11,663) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}.*] onto handler 'loginController'
(2014-08-13 18:25:11,663) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}/] onto handler 'loginController'
(2014-08-13 18:25:11,750) INFO   [FrameworkServlet.initServletBean():463] - FrameworkServlet 'SpringMVC': initialization completed in 670 ms
(2014-08-13 18:27:05,313) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 18:27:05,453) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing Root WebApplicationContext: startup date [Wed Aug 13 18:27:05 CST 2014]; root of context hierarchy
(2014-08-13 18:27:05,532) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from class path resource [applicationContext.xml]
(2014-08-13 18:27:06,519) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/jdbc.properties]
(2014-08-13 18:27:06,520) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/config.properties]
(2014-08-13 18:27:06,682) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@449a8200: defining beans [propertyHolder,dataSource,jdbcTemplate,transactionManager,sqlSessionFactory,sqlSessionTemplate,org.mybatis.spring.mapper.MapperScannerConfigurer#0,pushServer,bohHoldSettlementService,companyService,happyHourService,happyHourWeekService,inventoryMaterialStockService,inventoryRawMaterialService,inventoryRecipeMaterialService,inventorySupplierService,itemCategoryService,itemDetailService,itemHappyHourService,itemMainCategoryService,itemModifierService,modifierService,orderDetailService,orderService,paymentSettlementService,placesService,printerGroupService,printerService,receiveMsgLogService,reportDaySalesService,reportDayTaxService,reportHourlyService,reportPluDayItemService,reportPluDayModifierService,restaurantService,revenueCenterService,roundAmountService,roundRuleService,settlementRestaurantService,tablesService,taxService,userPermissionService,userRestaurantService,userService,userTimeSheetService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,org.springframework.context.annotation.internalAsyncAnnotationProcessor,org.springframework.context.annotation.internalScheduledAnnotationProcessor,bohHoldSettlementMapper,cardsSettlementMapper,cashInOutMapper,companyMapper,happyHourMapper,happyHoursDetailsMapper,happyHourTblMapper,happyHourWeekMapper,inventoryMaterialStockMapper,inventoryRawMaterialMapper,inventoryRecipeMaterialMapper,inventorySupplierMapper,itemCategoryMapper,itemDetailMapper,itemHappyHourMapper,itemMainCategoryMapper,itemModifierMapper,modifierMapper,netsSettlementMapper,nonChargableSettlementMapper,orderBillMapper,orderDetailMapper,orderDetailTaxMapper,orderMapper,orderModifierMapper,orderSplitMapper,paymentMapper,paymentSettlementMapper,permissionMapper,placesMapper,printerGroupMapper,printerMapper,receiveMsgLogMapper,reportDaySalesMapper,reportDayTaxMapper,reportHourlyMapper,reportPluDayItemMapper,reportPluDayModifierMapper,restaurantMapper,revenueCenterMapper,roundAmountMapper,roundRuleMapper,settlementRestaurantMapper,tablesMapper,taxCategoryMapper,taxMapper,userMapper,userPermissionMapper,userRestaurantMapper,userTimeSheetMapper,voidSettlementMapper,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; root of factory hierarchy
